name,price,url,bed,score
IKIDANE Residential Hotel SHIMANOUCHI 701,34256,http://tinyurl.com/y42m9yns,床型： 1 張單人床 和 3 張雙人床,
IKIDANE Residential Hotel SHIMANOUCHI 801,34256,http://tinyurl.com/y4gulrnw,床型： 1 張單人床 和 3 張雙人床,
IKIDANE Residential Hotel SHIMANOUCHI 201,34256,http://tinyurl.com/y2z6fcbp,床型： 1 張單人床 和 3 張雙人床,
IKIDANE Residential Hotel SHIMANOUCHI 1001,34256,http://tinyurl.com/y4bbopom,床型： 1 張單人床 和 3 張雙人床,
IKIDANE Residential Hotel SHIMANOUCHI 301,34256,http://tinyurl.com/y5bq74kg,1 張單人床 • 3 張雙人床,
IKIDANE Residential Hotel SHIMANOUCHI 501,34256,http://tinyurl.com/y454kell,床型： 1 張單人床 和 3 張雙人床,
Osaka - House / Vacation STAY 4481,34412,http://tinyurl.com/y4u7772x,床型： 4 張雙人床 和 2 張日式床舖,
Osaka - House / Vacation STAY 4258,34412,http://tinyurl.com/y63squxs,"床型： 3 張雙人床 , 1 張特大雙人床 , 2 張沙發床 和 3 張日式床舖",
Higobashi AFP Luxury Apartment,34586,http://tinyurl.com/yygmkt9o,"床型： 2 張單人床 , 2 張雙人床 和 1 張沙發床",8.7
IKIDANE HOUSE Abenosujisou / Vacation STAY 2917,34743,http://tinyurl.com/y4snn7qa,"床型： 3 張單人床 , 1 張雙人床 和 1 張沙發床",
Osaka - house / Vacation STAY 1764,34743,http://tinyurl.com/y5x3nf29,"床型： 8 張單人床 , 2 張雙人床 和 2 張沙發床",
Orange House / Vacation STAY 1691,34743,http://tinyurl.com/y3wzncmb,1 張單人床 • 3 張雙人床,
Yadocafe Chelsea's Rainbow B&B（切爾西彩虹旅館）,34842,http://tinyurl.com/yyx5w4d2,床型： 9 張日式床舖,9.5
Station Front Hoyou88 Osaka,34861,http://tinyurl.com/yyft3htr,3 張加大雙人床,9.4
Station Front HOYOU Osaka,34861,http://tinyurl.com/yxnoodod,床型： 1 張雙人床 和 2 張加大雙人床,9.3
宿·實相,35009,http://tinyurl.com/yxqakh6a,1 張加大雙人床 • 6 張日式床舖,
Wasaike House,35157,http://tinyurl.com/y3tbkx3n,2張床位 • 2 張沙發床 • 1 張加大雙人床 • 8 張日式床舖,9.7
Japanese Modern 1BR Shinsekai Namba 7,35174,http://tinyurl.com/yxhhk2lc,3 張雙人床,
Kammon Inn Osaka,35201,http://tinyurl.com/y6j4qff4,"床型： 4 張單人床 , 1 張雙人床 , 2 張沙發床 和 3 張日式床舖",9.1
YUYU House in Kohama - Primeyu Mei,35295,http://tinyurl.com/y46vozfn,"床型： 2 張單人床 , 1 張雙人床 和 7 張日式床舖",
Ave Tennoji Hotel（天王寺大道酒店）,35452,http://tinyurl.com/y6clrbzq,2 張單人床 • 1 張雙人床,7.7
Brown House,35452,http://tinyurl.com/y5uxf9r3,床型： 4 張雙人床 和 1 張沙發床,
Sweet House Umedaminami（友美米娜斯威特公寓）,35452,http://tinyurl.com/yxtjg8hx,"床型： 2 張單人床 , 1 張雙人床 和 2 張沙發床",9.0
Private Room Rosso（洛索私人公寓）,35641,http://tinyurl.com/y3l8j6ez,床型： 4 張雙人床 和 1 張日式床舖,8.9
Ishimura Koshin Building（石村甲信大廈公寓）,35736,http://tinyurl.com/y5ywjuld,床型： 4 張單人床 和 2 張日式床舖,7.6
Hotel Green Hights 503 (0-16),35895,http://tinyurl.com/y4dz8ct5,2 張雙人床 • 1 張沙發床 • 2 張日式床舖,7.6
Sakuragawa House,35925,http://tinyurl.com/y49ux58y,床型： 4 張雙人床 和 4 張沙發床,7.7
R Guest House Namba（難波R旅館）,36191,http://tinyurl.com/y2o6h9dz,2 張單人床 • 8張床位,9.1
Osaka - House / Vacation STAY 4446,36298,http://tinyurl.com/y26kgdam,3 張雙人床 • 2 張日式床舖,
OPEN SALE Only 5 min walk to Shinsekai 2,36703,http://tinyurl.com/y5pgucyx,3 張雙人床,
Osaka Central 1 BR near Namba Shinsekai 3,36703,http://tinyurl.com/yybczk3o,床型： 3 張雙人床,
Near Namba Shinsekai Osaka center 1 BR 4,36703,http://tinyurl.com/y6n5e6dm,3 張雙人床,
Spacious 1 BR Shinsekai 5 min Good location 6,36703,http://tinyurl.com/y5qj9g77,3 張雙人床,
starvilla101,36775,http://tinyurl.com/yyhhujen,5 張單人床,
Shinsaibashi 8ppl（心齋橋8ppl公寓）,36929,http://tinyurl.com/y2nk2cyt,4 張單人床 • 1 張沙發床,8.5
IM guest house（IM旅館）,36929,http://tinyurl.com/yxlsrv59,"床型： 1 張單人床 , 2 張雙人床 和 4張床位",7.9
shirakabanoyado-tennoji,36929,http://tinyurl.com/yyxxm23t,6 張日式床舖,
fleur Matsuyamachi,36929,http://tinyurl.com/yxablat8,床型： 4 張雙人床 和 2 張日式床舖,9.4
Hostel Kaisei Doutonbori（道頓堀開成旅館）,36971,http://tinyurl.com/y3dqplt4,床型： 1 張雙人床 和 4 張沙發床,8.0
Gold House Namba Minami,37411,http://tinyurl.com/y2ncwvxl,3 張單人床 • 6 張雙人床 • 7 張日式床舖,
Vivid Zebra House (197-1),37446,http://tinyurl.com/yxrr4gfx,1 張單人床 • 3 張雙人床 • 1 張沙發床,
TEIOH Nishi shinsaibashi（西心齋橋帝王公寓）,37668,http://tinyurl.com/y493fqs4,4 張雙人床,8.8
URAURA-NAGAYA / Vacation STAY 3532,37721,http://tinyurl.com/yy3k4uwv,床型： 6 張日式床舖,
Sakura no Hana JR station 400 near Nanba Shinsaibashi,37928,http://tinyurl.com/y6grp4qh,"床型： 1 張單人床 , 3 張雙人床 和 3 張日式床舖",
StayBonita Namba,37963,http://tinyurl.com/yyum5tgz,床型： 3 張雙人床 和 1 張沙發床,8.2
TENNOJI Traditional villa TW-1,38232,http://tinyurl.com/y5692ed8,4 張單人床 • 3 張雙人床 • 4 張日式床舖,
Shidatera House B walk to Nihonbashi Namba Dotonbori Shinsekai Max 6 people DGNPBB,38309,http://tinyurl.com/y22p5ola,床型： 4 張單人床 和 1 張雙人床,
A House 1 station to the USJ Max 6 people DGUSJA,38309,http://tinyurl.com/y2hb5m6q,3 張雙人床,
2 min to STN Osaka West Large House,38406,http://tinyurl.com/yyqqs7r6,"床型： 6 張單人床 , 4 張雙人床 和 1 張沙發床",7.6
Shin-Osaka high floor Apartment（新大阪高層公寓）,38406,http://tinyurl.com/y2e5rld7,"床型： 3 張雙人床 , 1 張沙發床 和 2 張日式床舖",8.1
Osaka / Vacation STAY 1982,38714,http://tinyurl.com/y2pfvrlx,床型： 5 張單人床 和 1 張日式床舖,
大阪日本桥一户建民宿,38997,http://tinyurl.com/y5xsfen4,"床型： 4 張單人床 , 3 張雙人床 和 1 張沙發床",
Mebius Namba Residence（夢比優斯難波公寓）,39145,http://tinyurl.com/y3w8383w,床型： 4 張雙人床,
Gratias Osaka Namba,39189,http://tinyurl.com/y6yrkc5z,床型： 2 張沙發床 和 4 張日式床舖,
ST Apartment in Tennoji,39226,http://tinyurl.com/y5jnutxf,9 張雙人床,
AH Apartment in 1 Chome254 Nipponbashi 39168,39609,http://tinyurl.com/yyww7755,3 張雙人床,
KB1*Unique HUGE house for family /JR +subway,39699,http://tinyurl.com/y4dnzf5b,"床型： 3 張單人床 , 2 張雙人床 和 2 張日式床舖",
501 (Momodani 2 chome) / Vacation STAY 2623,39706,http://tinyurl.com/y6mo9bb6,2 張雙人床 • 2 張沙發床,
Ryokan Hanare（距離旅館）,39883,http://tinyurl.com/y2lmdhnn,6 張日式床舖,8.6
Smile Japan Trip Umeda 901（微笑日本之旅梅田901公寓）,39883,http://tinyurl.com/y22lly46,"床型： 2 張單人床 , 2 張雙人床 和 1 張沙發床",
13 Stay,39883,http://tinyurl.com/y6lxmvy8,床型： 2 張單人床 和 3 張雙人床,8.8
ATTA Toyosaki（阿塔豐崎旅館）,39883,http://tinyurl.com/y6f45ogj,6 張日式床舖,9.1
Shirakabanoyado-season,39883,http://tinyurl.com/y6ejg5tw,4 張單人床 • 2 張雙人床,
Osaka Bay Guest House,39883,http://tinyurl.com/yx8qbwsg,床型： 2 張單人床 和 8 張日式床舖,
Sakamoto Building / Vacation STAY 3028,40533,http://tinyurl.com/y479bny2,床型： 3 張單人床 和 3 張日式床舖,
DGNPBA Nipponbashi Namba Dotonbori Shinseikai Apartment #A 12ppl,40770,http://tinyurl.com/y3bpj4xr,"床型： 1 張單人床 , 3 張雙人床 和 2 張沙發床",
Vermillion,40947,http://tinyurl.com/y5uuhbo4,4 張雙人床,8.9
Sakuragawa no Ka JR station 500m Japan traditional house,40985,http://tinyurl.com/yyabvrmj,床型： 3 張雙人床 和 4 張日式床舖,
Tofu's Home No.1 Tsuruhashi 鹤桥,41213,http://tinyurl.com/y3ldt8no,"床型： 4 張單人床 , 1 張加大雙人床 和 3 張日式床舖",
Room 403 near Namba Dotonbori convenient to USJ Max 7 people DGNMB403,41291,http://tinyurl.com/y5lljnbl,床型： 3 張單人床 和 1 張雙人床,
Room 401 near Namba Dotonbori convenient to USJ Max 7 people DGNMB401,41291,http://tinyurl.com/yyvfn7tf,床型： 3 張單人床 和 1 張雙人床,
B House 1 station to the USJ Max 7 people DGUSJB,41291,http://tinyurl.com/y6r49zk5,床型： 6 張單人床,
Shirakabanoyado-Kujo（九條白樺居度假屋）,41361,http://tinyurl.com/y3duacd8,3 張單人床 • 1 張沙發床 • 9 張日式床舖,9.0
Noda Station Guest House 2F 3F,41361,http://tinyurl.com/y463esao,2 張單人床 • 6 張雙人床 • 2 張沙發床,
Ebisunishi 1-4-13 / Vacation STAY 2733,41361,http://tinyurl.com/y6j3y3n2,2 張雙人床 • 2 張日式床舖,
Osaka - house / Vacation STAY 447,41361,http://tinyurl.com/yy9uqwk3,床型： 7 張雙人床 和 1 張沙發床,
Kasetsu-nishi 2-16-4 / Vacation STAY 2714,41361,http://tinyurl.com/y6zlt8kj,"床型： 1 張雙人床 , 1 張沙發床 和 3 張日式床舖",
Osaka Japanese House Animation（大阪日式動畫之家公寓）,41361,http://tinyurl.com/y6gv9sal,4 張單人床 • 2 張雙人床 • 1 張沙發床 • 2 張日式床舖,9.5
Maison Grand Plaire（格蘭普萊爾公寓）,41479,http://tinyurl.com/y4wrsm8w,床型： 7 張雙人床 和 1 張沙發床,8.6
Sun System Higobashi Building / Vacation STAY 4272,41625,http://tinyurl.com/yys8jsar,"床型： 2 張單人床 , 2 張雙人床 和 1 張沙發床",
QC24 富士ハイツ601,41656,http://tinyurl.com/y4spfjzc,1 張單人床 • 4 張雙人床,
おおきに１号,42099,http://tinyurl.com/y248mnux,"床型： 2 張單人床 , 2 張雙人床 和 1 張沙發床",
Sakamoto Building / Vacation STAY 3025,42188,http://tinyurl.com/y2h4385z,6 張單人床,
Sakamoto Building / Vacation STAY 3026,42188,http://tinyurl.com/y56shbou,3 張雙人床,
Sakamoto Building / Vacation STAY 3027,42188,http://tinyurl.com/y54ushdo,3 張雙人床,
Sakamoto Building / Vacation STAY 3024,42188,http://tinyurl.com/y2xrgua4,3 張雙人床,
Apartment in Osaka 534275,42820,http://tinyurl.com/y2h7kvmm,"床型： 3 張單人床 , 6 張雙人床 和 3 張日式床舖",
Alex Apartment in Shinsaibashi 1002（心齋橋 Alex 1002 公寓）,42820,http://tinyurl.com/y2hpah99,"床型： 3 張單人床 , 2 張雙人床 和 3 張日式床舖",
Kitashinchi Apartment（克塔斯恩赤公寓）,42838,http://tinyurl.com/y4qrqp76,床型： 4 張雙人床 和 1 張沙發床,8.7
Hospi+ Daikoku,42838,http://tinyurl.com/yxsy6ug8,床型： 14 張日式床舖,
Osaka - House / Vacation STAY 3656,43015,http://tinyurl.com/y2zrmlfg,床型： 2 張單人床 和 4 張日式床舖,
Osaka Hotel Live Artex（萊弗阿泰克斯大阪酒店）,43872,http://tinyurl.com/y25cr6s9,床型： 1 張雙人床 和 5 張日式床舖,8.4
Osaka - House / Vacation STAY 31669,44173,http://tinyurl.com/y5m2oze4,4 張雙人床,
shirakabanoyado-shiokusa,44315,http://tinyurl.com/yxoggdc8,床型： 1 張雙人床 和 4 張日式床舖,
Shirakabanoyado-uehonmachi,44315,http://tinyurl.com/y47uzw4q,床型： 3 張單人床 和 5 張日式床舖,
Daini Kagetsuso,44315,http://tinyurl.com/yxf5qd7n,床型： 7 張雙人床,
吉吉里里1号店,44315,http://tinyurl.com/y5oez7rq,"床型： 3 張單人床 , 1 張雙人床 和 4 張日式床舖",
Long Stay in Osaka No.6,44315,http://tinyurl.com/y65qfocy,床型： 2 張雙人床 和 2 張日式床舖,
Omotenashi Legal House (37-9),44315,http://tinyurl.com/yy3d2gvn,4 張雙人床 • 1 張沙發床,
sdy hostel SD（SD 公寓）,44315,http://tinyurl.com/yyxequ6c,"床型： 3 張單人床 , 3 張雙人床 和 1 張沙發床",7.7
Osaka - House / Vacation STAY 1365,44647,http://tinyurl.com/yxdbm9dl,8 張日式床舖,
Orange House Orange House 3C,44669,http://tinyurl.com/y6aaxm54,3 張單人床 • 3 張雙人床,
Sarasa Hotel Namba（難波 Sarasa 飯店）,44723,http://tinyurl.com/yyuxvkcr,床型： 2 張單人床 和 4 張日式床舖,8.4
Exsaison House No.2,44864,http://tinyurl.com/y5k52o2v,2 張單人床 • 8 張雙人床 • 3 張日式床舖,7.8
Hostel familia,45792,http://tinyurl.com/y55cxcg7,5 張單人床 • 2 張雙人床 • 1 張沙發床,
Sarasa Hotel Shin Osaka（新大阪薩拉薩酒店）,46088,http://tinyurl.com/yy9etppz,床型： 2 張雙人床 和 4 張日式床舖,8.6
Minn Umeda-North,46255,http://tinyurl.com/y6gzucx7,1 張雙人床 • 2 張沙發床 • 1 張加大雙人床,8.8
BIG ROOM GUEST HOUSE / Vacation STAY 3446,46324,http://tinyurl.com/yyybsw3d,床型： 2 張單人床 和 4 張雙人床,
BIG ROOM GUEST HOUSE / Vacation STAY 3501,46324,http://tinyurl.com/y5y2hsoc,7 張雙人床,
BIG ROOM GUEST HOUSE / Vacation STAY 3500,46324,http://tinyurl.com/y5pnwq28,床型： 7 張雙人床,
BIG ROOM GUEST HOUSE / Vacation STAY 3493,46324,http://tinyurl.com/y5w8o8nl,床型： 7 張雙人床,
BIG ROOM GUEST HOUSE / Vacation STAY 3492,46324,http://tinyurl.com/y2xgtpop,床型： 4 張單人床 和 4 張雙人床,
Noda Kominka House / Vacation STAY 2716,46324,http://tinyurl.com/yx926plq,床型： 10 張日式床舖,
Hotel It Osaka Shinmachi,46398,http://tinyurl.com/y69enwx5,床型： 4 張單人床,8.9
Legal big Stay side of Osaka Sta 10Beds for 10PAX(166-1),46531,http://tinyurl.com/yyz2k5ya,床型： 8 張單人床 和 2 張沙發床,
Brick House Near Osaka Castle (217-1),46531,http://tinyurl.com/yxzryksr,6 張雙人床 • 2 張沙發床 • 1 張日式床舖,
Yu Yu House Daisumi Nami · Yoshi / Vacation STAY 1767,46986,http://tinyurl.com/yysfm9c2,2 張單人床 • 6 張日式床舖,
Osaka - House / Vacation STAY 3046,47151,http://tinyurl.com/y6owza7o,床型： 4 張單人床 和 2 張日式床舖,
Detached House In OSAKA（大阪獨棟式別墅）,47269,http://tinyurl.com/y6kjz2vp,6 張單人床 • 1 張沙發床 • 1 張加大雙人床,
STAR HOUSE OSAKA 497,47408,http://tinyurl.com/y5v9tsyz,4 張單人床 • 4 張日式床舖,
Astel Plaza（阿斯特廣場公寓）,47712,http://tinyurl.com/y4x8nxz4,"床型： 7 張單人床 , 2 張沙發床 和 1 張加大雙人床",9.5
Hotel Monterey Grasmere Osaka（大阪蒙特利格拉斯米爾酒店）,48283,http://tinyurl.com/y63ngrom,床型： 6 張單人床,8.4
1-11-17 Shinimazato - House / Vacation STAY 1979,48640,http://tinyurl.com/y69lqdyd,"床型： 1 張雙人床 , 1 張沙發床 和 4 張日式床舖",
Monnel House,48746,http://tinyurl.com/yxapq5vo,"床型： 5 張雙人床 , 1 張沙發床 和 3 張日式床舖",
Welina Hotel Premier Shinsaibashi,49522,http://tinyurl.com/y4q4r4bd,6 張日式床舖,8.6
IKIDANEHOUSE in Shimanouchi 303,49702,http://tinyurl.com/y387sjtr,床型： 1 張單人床 和 4 張雙人床,
IKIDANEHOUSE in Shimanouchi 202,49702,http://tinyurl.com/y5kqax6m,1 張單人床 • 3 張雙人床 • 2 張日式床舖,
IKIDANEHOUSE in Shimanouchi 404,49702,http://tinyurl.com/y3kwodl8,床型： 3 張單人床 和 3 張雙人床,
Namba central Large room MY3,49854,http://tinyurl.com/yxdm9dwx,"床型： 8 張單人床 , 1 張沙發床 和 3 張日式床舖",
MT HOUSE OSAKA Villa Art Room Shinsaibashi Tenoji Namba USJ Nihonbashi JR Umeda (大阪 民宿 拾光设计师联名手绘阁楼 心斋桥 天王寺 环球乐园 难波 JR梅田 日本桥),49854,http://tinyurl.com/yy5aob9t,7 張雙人床,8.5
Oska Meiyi,50612,http://tinyurl.com/y4ox2svw,6 張單人床 • 5 張日式床舖,
Villa de Class,50962,http://tinyurl.com/yytp3rjh,床型： 4 張雙人床 和 2 張加大雙人床,9.6
2号馆 · 合法民宿，四人起接单！大阪最佳位置，大阪难波、心斋桥、日本桥新建豪华日式小楼！桜の御墅2号馆,51716,http://tinyurl.com/y2sqjunp,4 張特大雙人床,
1号馆 · 合法民宿，四人起接单！大阪最佳位置，靠近大阪难波、心斋桥、日本桥新建豪华日式小楼！桜の御墅1号馆,51716,http://tinyurl.com/y44nfjj5,床型： 4 張特大雙人床,
6号馆 · 合法民宿，四人起接单！大阪最佳位置，大阪难波、心斋桥、日本桥新建豪华日式小楼！桜の御墅6号馆,51716,http://tinyurl.com/yxccrsoz,床型： 4 張特大雙人床,
Goemon House Easy Access Namaba Free-WiFi Max8,51996,http://tinyurl.com/yxatatfs,"床型： 1 張單人床 , 2 張雙人床 和 3 張日式床舖",
Private stay Bochibochi / Vacation STAY 414,52942,http://tinyurl.com/y2pqzw6c,"床型： 6 張單人床 , 1 張沙發床 和 3 張日式床舖",
Sakura Japanese Modern 1BR Shinsekai Namba 7,53527,http://tinyurl.com/y6go7e9d,3 張雙人床,
Sakura OPEN SALE Only 5 min walk to Shinsekai 2,53527,http://tinyurl.com/yxqvrqay,床型： 3 張雙人床,
Sakura Osaka Central 1 BR near Namba Shinsekai 3,53527,http://tinyurl.com/y58j3pys,床型： 3 張雙人床,
Sakura Near Namba Shinsekai Osaka center 1 BR 4,53527,http://tinyurl.com/yyjmlrr4,床型： 3 張雙人床,
Sakura Spacious 1 BR Shinsekai 5 min Good location 6,53527,http://tinyurl.com/y5vv4459,床型： 3 張雙人床,
Book Worm Stay（書蟲住宿賓館）,53917,http://tinyurl.com/y2elos7p,2 張沙發床 • 6 張日式床舖,6.0
Harvor side USJ Condominium （193-4）,54008,http://tinyurl.com/y4mnlaoh,床型： 8 張雙人床 和 2 張日式床舖,
Karaksa Hotel Osaka Namba（大阪難波卡拉克薩酒店）,55748,http://tinyurl.com/y2bz6668,6 張單人床,8.9
R-Guest Residence at ShinOsaka(193-5),56872,http://tinyurl.com/y2urqfj2,床型： 5 張雙人床 和 2 張日式床舖,
Family Hostel Umeda near One floor 110 m² Private spac,56912,http://tinyurl.com/y3bbe8vb,床型： 6 張單人床 和 4 張雙人床,
Shidatera House A walk to Nihonbashi Namba Dotonbori Shinsekai Max 12 people DGNPBA,57196,http://tinyurl.com/yy7yaojr,床型： 6 張雙人床,
Color Shimanouchi,58097,http://tinyurl.com/y47ngz3z,1 張單人床 • 3 張雙人床,8.4
S-Dotonbori Hotel Namba（難波 S－道頓堀飯店）,58496,http://tinyurl.com/y6e73mjz,床型： 2 張雙人床 和 2 張日式床舖,9.0
MEILAN HOUSE,59087,http://tinyurl.com/y5g4fx4d,6 張日式床舖,
Osaka Umeda Yuan Hostel（大阪梅田緣住家）,59087,http://tinyurl.com/yy6xnw5m,床型： 6 張日式床舖,9.2
MT House Osaka Tennoji Villa Japanese Style 4 Room 8 Beds,59825,http://tinyurl.com/y5osn2u9,6 張單人床 • 2 張雙人床,10
Osaka Guesthouse（大阪民宿）,59825,http://tinyurl.com/yxfsqy3g,9 張日式床舖 • 2 張雙人床,
Shouun,59949,http://tinyurl.com/y5zw5tck,6 張單人床,
R-Guest Residence 鶴橋 East(193-9),60195,http://tinyurl.com/y5k8kek2,床型： 5 張雙人床 和 2 張日式床舖,
Luxury House Hona -Tennoji-,60933,http://tinyurl.com/yycxpt7f,"床型： 1 張雙人床 , 2 張加大雙人床 和 3 張日式床舖",
SDY HOSTEL.KZ（SDY KZ 度假屋）,61155,http://tinyurl.com/y47wbats,床型： 4 張單人床 和 3 張雙人床,8.2
YUYU House in Tsuruhashi - Primeyu Rose,61172,http://tinyurl.com/y533odjm,床型： 8 張單人床,
Morinomiya Station Guesthouse（森之宮站民宿）,62041,http://tinyurl.com/yxl5sa9g,"床型： 8 張單人床 , 4 張雙人床 和 8 張日式床舖",8.5
Yu Yuu House · Powder · Ume / Vacation STAY 1988,62041,http://tinyurl.com/y5pv273g,床型： 3 張單人床 和 4 張日式床舖,
Color Nipponbashi,62424,http://tinyurl.com/y4uyu4pr,床型： 4 張雙人床,7.1
R-Guest Residence Tennoji East,62484,http://tinyurl.com/y5zegaqx,床型： 5 張雙人床,
和邸若叶,63583,http://tinyurl.com/y5z968gr,3 張單人床 • 1 張雙人床 • 8 張日式床舖,9.0
Quintessa Hotel Osaka Bay（大阪灣精萃飯店）,63814,http://tinyurl.com/y2v3l8cc,床型： 6 張單人床,8.9
IKIDANE HOUSE Osaka Shimanouchi / Vacation STAY 2625,65350,http://tinyurl.com/y5yurztb,1 張單人床 • 3 張雙人床 • 2 張日式床舖,
IKIDANE HOUSE Osaka Shimanouchi / Vacation STAY 2626,65350,http://tinyurl.com/y2vqkt85,床型： 3 張單人床 和 3 張雙人床,
IKIDANE HOUSE Osaka Shimanouchi / Vacation STAY 2624,65350,http://tinyurl.com/y38mxewa,床型： 1 張單人床 和 4 張雙人床,
MT HOUSE OSAKA Villa 4 bed rooms boutique house Shinsaibashi Tenoji Namba USJ JR (大阪 民宿 拾光4间卧室精品独栋楼 心斋桥 天王寺 环球乐园 难波 JR梅田 日本桥),66472,http://tinyurl.com/yxmv72bg,4 張雙人床 • 2 張日式床舖,9.1
AH Apartment in 1 Chome254 Nipponbashi 39076,68972,http://tinyurl.com/y6njjyg5,4 張雙人床 • 4 張日式床舖,
Clio Court Namba East,69415,http://tinyurl.com/y5vgw92q,床型： 6 張單人床 和 2 張雙人床,9.0
Color Nipponbashi（日本橋彩色公寓）,71790,http://tinyurl.com/y3cydtr4,床型： 6 張雙人床,7.5
TS COURT 北堀江 302,73120,http://tinyurl.com/y3p24gbs,"床型： 2 張雙人床 , 1 張沙發床 和 2 張日式床舖",
Bijou Suites Ferris Wheel View（比茹套房摩天輪景度假屋）,73901,http://tinyurl.com/y39fhqc7,床型： 9 張雙人床 和 14 張日式床舖,8.7
Fuji Lin Plaza 15th Building / Vacation STAY 3458,74449,http://tinyurl.com/y6olv5mc,2 張特大雙人床 • 1 張加大雙人床,
Fuji Lin Plaza 15th Building / Vacation STAY 3457,74449,http://tinyurl.com/y3mqshfa,2 張特大雙人床 • 1 張加大雙人床,
Fuji Lin Plaza 15th Building / Vacation STAY 3450,74449,http://tinyurl.com/y54raqtk,"床型： 1 張特大雙人床 , 2 張沙發床 , 1 張加大雙人床 和 2 張日式床舖",
Fuji Lin Plaza 15th Building / Vacation STAY 3448,74449,http://tinyurl.com/yxjptyhu,"床型： 1 張特大雙人床 , 2 張沙發床 , 1 張加大雙人床 和 2 張日式床舖",
Fuji Lin Plaza 15th Building / Vacation STAY 3449,74449,http://tinyurl.com/y2rrphym,"床型： 1 張特大雙人床 , 2 張沙發床 , 1 張加大雙人床 和 2 張日式床舖",
Fuji Lin Plaza 15th Building / Vacation STAY 3459,74449,http://tinyurl.com/y2yfo6ds,2 張特大雙人床 • 1 張加大雙人床,
Fuji Lin Plaza 15th Building / Vacation STAY 3464,74449,http://tinyurl.com/y2tltkso,"床型： 1 張特大雙人床 , 2 張沙發床 和 1 張加大雙人床",
Fuji Lin Plaza 15th Building / Vacation STAY 3463,74449,http://tinyurl.com/y5wmt3q4,"床型： 1 張特大雙人床 , 2 張沙發床 和 1 張加大雙人床",
Fuji Lin Plaza 15th Building / Vacation STAY 3465,74449,http://tinyurl.com/yxmtenje,"床型： 1 張特大雙人床 , 2 張沙發床 和 1 張加大雙人床",
Traditional Japanese House near Namba Umeda,77231,http://tinyurl.com/yxql7lom,床型： 10 張日式床舖,
Spacious 2BR Near Namba Easy access anywhere 202,77994,http://tinyurl.com/yydmjupb,1 張雙人床 • 4 張日式床舖,
Osaka Central Tennoji10min Shinsekai15min Max6,77994,http://tinyurl.com/y3lsy3q7,4 張單人床 • 1 張雙人床,
Sakura Apartment in Shimanouchi 3BR4,77994,http://tinyurl.com/y2pu3mng,床型： 3 張單人床 和 3 張雙人床,
Near Namba hinsaibashi Dotonbori 3BR3,77994,http://tinyurl.com/y69z8mh9,1 張單人床 • 4 張雙人床,
Sakura Apartment in Osaka 550940,77994,http://tinyurl.com/y3d2xm89,床型： 4 張雙人床,
Sakura Apartment in Ikuno 2BR,77994,http://tinyurl.com/y3fktpn6,床型： 2 張單人床 和 2 張雙人床,
Near Namba hinsaibashi Dotonbori 3BR2,77994,http://tinyurl.com/y6a2v83t,1 張單人床 • 3 張雙人床 • 2 張日式床舖,
D209 Osaka Center Namba Dotonbori Shinsekai 1004,78759,http://tinyurl.com/y6dbqwej,2 張雙人床 • 2 張日式床舖,
Hotel & Resort Bali Tower Tennoji（天王寺巴厘塔度假酒店）,78810,http://tinyurl.com/yypog3kw,床型： 2 張單人床 和 2 張加大雙人床,8.8
Omotenashi House (193-1),80875,http://tinyurl.com/yykpxwxb,床型： 9 張雙人床,
ONE WORLD OSAKA CENTRAL / Vacation STAY 36606,82721,http://tinyurl.com/y3oheup8,12 張單人床 • 1 張加大雙人床 • 3 張日式床舖,
Hotel Green Hights 202 (0-17)（綠色高地 202 飯店（0－17））,93948,http://tinyurl.com/y6s4tbya,4 張雙人床 • 1 張沙發床,6.5
Chuan House Amemura（大阪川House美國村公寓）,94169,http://tinyurl.com/y2k5tzfx,床型： 5 張雙人床 和 3 張日式床舖,8.7
Grandouce Villa Shinimamiya / Vacation STAY 333,114155,http://tinyurl.com/yxtl8k92,床型： 7 張雙人床 和 1 張日式床舖,
Nipponbashi Kuromon Market 2BR 801,114697,http://tinyurl.com/y5m9qwfc,床型： 1 張單人床 和 2 張日式床舖,
